id_client,region,sexe,age,revenu_estime_gnf,anciennete_mois,type_abonnement,forfait_international,messagerie_vocale,recharge_mensuelle_moy_gnf,moyen_paiement,minutes_jour,minutes_nuit,minutes_internationales,donnees_mo,nombre_sms,appels_service_client,pannes_signalees_30j,retard_paiement_jours,retour_client,resiliation
CLI04010,N'Zérékoré,Homme,52,596000,50,Postpayé,Non,Oui,37000,Espèces,282,38,0,2154,44,1,0,0,Service correct dans l'ensemble.,Non
CLI04011,N'Zérékoré,Homme,30,644000,1,Prépayé,Non,Non,45000,Espèces,256,100,3,1535,0,0,1,0,Rien de particulier a signaler.,Non
CLI04012,Faranah,Homme,50,1036000,4,Prépayé,Non,Oui,35000,Espèces,140,78,3,1784,98,5,1,0,Le forfait ne correspond plus a mes besoins.,Oui
CLI04013,N'Zérékoré,Femme,29,591000,17,Prépayé,Oui,Oui,37000,Virement bancaire,73,43,45,4152,22,0,0,9,Content de la couverture reseau dans ma zone.,Non
CLI04014,Conakry,Homme,32,300000,2,Prépayé,Oui,Oui,22000,Orange Money,285,6,53,4391,54,0,0,0,Offres interessantes et service fiable.,Non
CLI04015,Conakry,Homme,37,508000,18,Postpayé,Non,Non,40000,Espèces,187,164,2,217,32,0,1,0,Facturation incorrecte plusieurs fois de suite.,Oui
CLI04016,Kindia,Homme,19,1183000,64,Prépayé,Non,Non,42000,Orange Money,164,58,8,795,4,1,0,0,"Utilisation standard, pas de souci majeur.",Non
CLI04017,Faranah,Homme,51,378000,10,Illimité,Oui,Non,25000,Carte bancaire,256,102,55,2963,22,1,0,0,Service correct dans l'ensemble.,Non
CLI04018,Kankan,Femme,53,1559000,7,Prépayé,Oui,Oui,57000,Orange Money,228,100,76,4340,2,4,0,1,Aucun probleme depuis mon inscription.,Non
CLI04019,Kankan,Femme,29,568000,6,Prépayé,Non,Oui,39000,Espèces,199,77,0,1487,20,3,1,0,Facturation incorrecte plusieurs fois de suite.,Oui
CLI04020,Conakry,Femme,46,673000,7,Illimité,Non,Non,32000,Carte bancaire,173,101,10,4216,18,1,1,1,Aucune reponse a mes reclamations depuis un mois.,Oui
CLI04021,Mamou,Homme,37,1549000,4,Prépayé,Non,Oui,117000,Orange Money,203,68,0,2367,43,1,1,0,Content de la couverture reseau dans ma zone.,Non
CLI04022,Labé,Homme,29,1188000,80,Postpayé,Non,Oui,101000,Espèces,204,0,7,2060,62,0,1,3,Service client reactif et efficace.,Non
CLI04023,Conakry,Femme,52,1077000,11,Postpayé,Non,Oui,66000,Espèces,230,109,1,2183,47,3,1,0,"Utilisation standard, pas de souci majeur.",Oui
CLI04024,Boké,Femme,23,1237000,20,Illimité,Non,Non,59000,Orange Money,351,79,6,373,22,4,0,1,"Je pense changer d'operateur, trop de pannes.",Oui
CLI04025,Kankan,Homme,34,1341000,12,Prépayé,Non,Non,90000,Orange Money,161,28,1,4205,15,1,1,0,Offres interessantes et service fiable.,Non
CLI04026,Conakry,Femme,45,548000,31,Prépayé,Non,Non,20000,Virement bancaire,169,84,6,1284,18,2,2,5,Trop de coupures de reseau ces derniers temps.,Oui
CLI04027,Kankan,Homme,32,788000,46,Prépayé,Oui,Non,41000,Virement bancaire,175,96,30,327,3,1,2,0,Tres satisfait du reseau et du service.,Non
CLI04028,Conakry,Homme,39,303000,38,Prépayé,Non,Non,20000,Orange Money,223,142,5,3272,106,4,0,10,Aucun probleme depuis mon inscription.,Non
CLI04029,Conakry,Homme,20,582000,25,Prépayé,Non,Non,47000,Orange Money,258,144,4,2477,2,1,0,0,Facturation incorrecte plusieurs fois de suite.,Oui
CLI04030,Kindia,Homme,32,2521000,7,Prépayé,Non,Non,123000,Carte bancaire,221,79,1,4901,29,0,2,1,Le service client ne repond jamais rapidement.,Oui
CLI04031,Kankan,Homme,35,1854000,34,Postpayé,Non,Oui,58000,Orange Money,225,131,0,1068,46,3,1,0,Tres decu par la qualite du reseau en ce moment.,Oui
CLI04032,Kankan,Homme,20,413000,5,Prépayé,Non,Oui,23000,Orange Money,154,59,0,2548,40,1,0,0,"Bon rapport qualite prix, je recommande.",Non
CLI04033,Kankan,Femme,25,659000,1,Illimité,Non,Oui,37000,Carte bancaire,217,116,4,4733,18,0,0,3,Rien de particulier a signaler.,Non
CLI04034,Conakry,Homme,27,903000,3,Prépayé,Non,Oui,29000,Carte bancaire,243,44,2,948,6,3,1,1,"Utilisation standard, pas de souci majeur.",Oui
CLI04035,Conakry,Femme,31,1335000,2,Prépayé,Non,Non,94000,Espèces,123,121,3,2541,21,2,1,3,Rien de particulier a signaler.,Non
CLI04036,Conakry,Femme,36,668000,11,Postpayé,Non,Oui,27000,Espèces,169,96,5,1701,9,2,0,1,Service correct dans l'ensemble.,Oui
CLI04037,Conakry,Femme,30,573000,19,Illimité,Non,Oui,34000,Virement bancaire,82,111,1,3035,30,1,0,7,Tres satisfait du reseau et du service.,Non
CLI04038,Boké,Femme,18,611000,24,Prépayé,Non,Oui,47000,Orange Money,180,130,7,1990,6,2,1,0,Facturation incorrecte plusieurs fois de suite.,Oui
CLI04039,N'Zérékoré,Femme,35,365000,1,Prépayé,Oui,Oui,25000,Espèces,176,72,46,3304,43,2,0,5,Trop de coupures de reseau ces derniers temps.,Oui
CLI04040,Mamou,Femme,48,522000,2,Illimité,Oui,Oui,30000,Espèces,186,181,49,2011,14,0,1,9,Facturation incorrecte plusieurs fois de suite.,Oui
CLI04041,Kindia,Homme,34,1259000,8,Illimité,Oui,Non,70000,Orange Money,115,118,14,173,1,0,0,12,Tres decu par la qualite du reseau en ce moment.,Oui
CLI04042,N'Zérékoré,Homme,30,395000,96,Postpayé,Oui,Oui,22000,Espèces,168,114,56,375,21,3,1,1,Service client reactif et efficace.,Non
CLI04043,Labé,Femme,34,638000,16,Postpayé,Non,Oui,52000,Orange Money,75,117,2,1724,34,2,0,2,Rien de particulier a signaler.,Non
CLI04044,Conakry,Femme,41,511000,9,Prépayé,Non,Oui,31000,Orange Money,207,78,5,2403,56,2,0,0,Offres interessantes et service fiable.,Non
CLI04045,Conakry,Homme,19,533000,16,Prépayé,Non,Non,43000,Carte bancaire,191,86,1,4014,16,1,0,13,Service client reactif et efficace.,Non
CLI04046,Labé,Homme,51,680000,5,Prépayé,Non,Oui,23000,Espèces,188,103,0,2409,14,0,0,1,Le service client ne repond jamais rapidement.,Oui
CLI04047,Conakry,Homme,31,761000,17,Prépayé,Non,Oui,30000,Orange Money,73,146,4,2643,69,3,0,2,Trop cher par rapport a la qualite recue.,Oui
CLI04048,Conakry,Homme,55,483000,29,Prépayé,Non,Oui,22000,Carte bancaire,277,69,5,745,61,2,0,2,Le service client ne repond jamais rapidement.,Oui
CLI04049,Kindia,Femme,27,741000,20,Illimité,Non,Oui,63000,Orange Money,94,97,1,1260,20,1,0,0,"Utilisation standard, pas de souci majeur.",Non
CLI04050,Labé,Femme,23,398000,9,Postpayé,Non,Oui,27000,Espèces,106,50,1,574,2,2,1,3,Trop cher par rapport a la qualite recue.,Oui
CLI04051,N'Zérékoré,Femme,36,630000,9,Prépayé,Non,Non,51000,Espèces,265,0,7,50,36,0,2,0,Service correct dans l'ensemble.,Oui
CLI04052,Conakry,Homme,45,1024000,22,Prépayé,Non,Oui,31000,Orange Money,258,25,8,3230,33,2,2,0,Tres satisfait du reseau et du service.,Non
CLI04053,N'Zérékoré,Homme,39,863000,35,Postpayé,Oui,Oui,50000,Orange Money,302,0,55,3601,5,3,0,0,Tres satisfait du reseau et du service.,Non
CLI04054,Boké,Homme,36,775000,9,Prépayé,Oui,Non,51000,Orange Money,211,99,43,5103,25,1,1,0,Aucune reponse a mes reclamations depuis un mois.,Oui
CLI04055,Kindia,Homme,37,342000,3,Prépayé,Non,Non,21000,Espèces,290,76,2,2464,69,3,0,1,Trop cher par rapport a la qualite recue.,Oui
CLI04056,Conakry,Femme,36,300000,57,Illimité,Non,Non,10000,Virement bancaire,217,34,6,1043,1,0,0,0,Service correct dans l'ensemble.,Non
CLI04057,Kindia,Homme,46,666000,14,Prépayé,Non,Oui,38000,Orange Money,270,75,0,3557,26,2,0,0,"Utilisation standard, pas de souci majeur.",Non
CLI04058,Boké,Homme,34,788000,18,Prépayé,Non,Non,51000,Carte bancaire,229,13,3,2690,19,2,0,4,Service correct dans l'ensemble.,Non
CLI04059,Kindia,Femme,42,1324000,17,Prépayé,Non,Non,100000,Espèces,246,11,5,2626,11,0,0,0,"Utilisation standard, pas de souci majeur.",Non
CLI04060,Kankan,Homme,28,820000,96,Prépayé,Non,Oui,54000,Carte bancaire,158,84,1,2829,25,1,0,0,Service correct dans l'ensemble.,Non
CLI04061,Kindia,Femme,32,431000,46,Prépayé,Oui,Oui,23000,Carte bancaire,181,112,7,3188,10,0,0,3,Service correct dans l'ensemble.,Non
CLI04062,Conakry,Homme,26,610000,15,Prépayé,Non,Oui,46000,Espèces,160,69,6,2672,13,3,0,1,Offres interessantes et service fiable.,Non
CLI04063,N'Zérékoré,Femme,31,1044000,21,Prépayé,Non,Oui,92000,Orange Money,237,81,1,3487,10,1,0,2,Offres interessantes et service fiable.,Non
CLI04064,Kankan,Homme,29,872000,6,Prépayé,Non,Non,55000,Orange Money,223,62,1,2089,79,0,0,0,Aucun probleme depuis mon inscription.,Non
CLI04065,Conakry,Homme,18,300000,24,Prépayé,Non,Non,23000,Espèces,275,97,1,3968,9,1,2,3,Rien de particulier a signaler.,Non
CLI04066,Labé,Homme,45,1297000,34,Postpayé,Non,Non,101000,Espèces,164,175,2,50,38,0,0,0,"Utilisation standard, pas de souci majeur.",Non
CLI04067,Mamou,Homme,38,500000,9,Prépayé,Non,Non,27000,Orange Money,44,71,5,2453,15,3,1,0,Trop cher par rapport a la qualite recue.,Oui
CLI04068,Conakry,Homme,40,2028000,21,Prépayé,Non,Oui,103000,Orange Money,279,111,1,5156,25,0,1,0,Service client reactif et efficace.,Non
CLI04069,Kindia,Femme,59,716000,22,Prépayé,Oui,Oui,58000,Orange Money,152,170,0,3289,7,2,0,8,Aucune reponse a mes reclamations depuis un mois.,Oui
CLI04070,Conakry,Homme,18,1702000,61,Postpayé,Non,Oui,146000,Carte bancaire,193,68,3,3961,26,0,1,0,Rien de particulier a signaler.,Non
CLI04071,Conakry,Homme,39,300000,21,Prépayé,Non,Non,18000,Orange Money,121,106,3,2195,2,1,0,0,Rien de particulier a signaler.,Non
CLI04072,Labé,Femme,36,776000,65,Prépayé,Non,Non,48000,Orange Money,156,119,1,1429,50,1,0,5,Service correct dans l'ensemble.,Non
CLI04073,Conakry,Homme,46,1010000,24,Prépayé,Non,Non,89000,Espèces,256,52,0,4512,14,0,0,1,Content de la couverture reseau dans ma zone.,Non
CLI04074,Boké,Homme,28,1255000,1,Prépayé,Non,Oui,67000,Orange Money,66,3,3,3714,9,2,1,0,"Utilisation standard, pas de souci majeur.",Oui
CLI04075,Boké,Homme,29,438000,66,Postpayé,Non,Oui,17000,Orange Money,119,83,2,2083,62,1,0,13,Offres interessantes et service fiable.,Non
CLI04076,Labé,Femme,22,433000,15,Prépayé,Non,Oui,19000,Orange Money,178,137,4,1292,9,0,0,7,Service correct dans l'ensemble.,Non
CLI04077,Kankan,Homme,42,1244000,22,Postpayé,Oui,Non,83000,Orange Money,96,101,18,763,67,2,1,5,Content de la couverture reseau dans ma zone.,Non
CLI04078,Conakry,Homme,55,878000,96,Illimité,Non,Non,68000,Orange Money,130,79,3,3280,21,3,0,0,Aucun probleme depuis mon inscription.,Non
CLI04079,Conakry,Homme,26,705000,6,Prépayé,Non,Oui,46000,Orange Money,135,93,2,2815,15,1,0,0,Service correct dans l'ensemble.,Non
CLI04080,Mamou,Homme,36,1261000,7,Postpayé,Non,Oui,46000,Espèces,103,12,1,3584,7,2,0,1,Service correct dans l'ensemble.,Oui
CLI04081,Boké,Homme,37,745000,3,Prépayé,Oui,Non,50000,Carte bancaire,297,182,55,3227,11,2,0,0,Service client reactif et efficace.,Non
CLI04082,Conakry,Homme,27,300000,12,Postpayé,Non,Oui,22000,Espèces,172,48,0,3131,10,1,3,0,"Utilisation standard, pas de souci majeur.",Non
CLI04083,Conakry,Femme,18,747000,6,Postpayé,Non,Oui,25000,Espèces,129,55,4,376,62,1,0,7,"Bon rapport qualite prix, je recommande.",Non
CLI04084,Conakry,Homme,44,627000,22,Postpayé,Non,Oui,51000,Espèces,228,95,2,2587,83,0,0,1,Offres interessantes et service fiable.,Non
CLI04085,N'Zérékoré,Homme,18,315000,9,Prépayé,Oui,Oui,20000,Virement bancaire,126,122,50,3213,25,0,1,0,Content de la couverture reseau dans ma zone.,Non
CLI04086,Kindia,Femme,46,472000,1,Postpayé,Non,Non,38000,Orange Money,165,154,2,1730,20,2,0,4,Rien de particulier a signaler.,Non
CLI04087,Labé,Homme,20,523000,16,Prépayé,Non,Non,43000,Orange Money,229,85,9,2659,4,1,2,2,Service correct dans l'ensemble.,Non
CLI04088,Labé,Femme,45,635000,15,Prépayé,Non,Non,57000,Orange Money,151,82,1,2110,111,2,0,0,"Bon rapport qualite prix, je recommande.",Non
CLI04089,Faranah,Homme,48,580000,1,Postpayé,Non,Oui,18000,Orange Money,137,109,0,922,33,0,1,8,"Bon rapport qualite prix, je recommande.",Non
CLI04090,Boké,Homme,29,1424000,4,Prépayé,Non,Oui,75000,Orange Money,325,146,3,2379,1,1,0,0,"Je pense changer d'operateur, trop de pannes.",Oui
CLI04091,Kindia,Femme,21,542000,1,Prépayé,Non,Non,29000,Orange Money,196,85,0,2916,19,1,0,0,"Utilisation standard, pas de souci majeur.",Non
CLI04092,Faranah,Homme,32,2089000,68,Prépayé,Non,Non,92000,Espèces,56,116,1,4014,3,1,0,0,Aucun probleme depuis mon inscription.,Non
CLI04093,Kindia,Femme,34,1813000,2,Prépayé,Non,Oui,163000,Orange Money,222,104,0,4078,32,1,1,0,Tres decu par la qualite du reseau en ce moment.,Oui
CLI04094,Conakry,Homme,21,1002000,29,Prépayé,Non,Non,90000,Orange Money,237,15,7,966,25,2,0,6,Tres satisfait du reseau et du service.,Non
CLI04095,N'Zérékoré,Femme,31,642000,31,Postpayé,Oui,Oui,56000,Espèces,79,69,47,3786,21,4,0,0,Le forfait ne correspond plus a mes besoins.,Oui
CLI04096,N'Zérékoré,Homme,44,932000,3,Postpayé,Non,Non,31000,Espèces,141,27,3,2985,16,4,0,0,"Utilisation standard, pas de souci majeur.",Oui
CLI04097,Boké,Femme,41,476000,14,Postpayé,Non,Non,40000,Espèces,180,114,2,562,5,0,0,0,"Utilisation standard, pas de souci majeur.",Non
CLI04098,Faranah,Femme,47,581000,29,Postpayé,Oui,Non,30000,Orange Money,187,108,46,2213,70,1,0,3,"Utilisation standard, pas de souci majeur.",Non
CLI04099,Kankan,Femme,18,1489000,28,Postpayé,Non,Oui,48000,Orange Money,205,97,6,3239,16,2,1,0,Tres satisfait du reseau et du service.,Non
CLI04100,Kindia,Homme,24,693000,30,Postpayé,Oui,Non,59000,Carte bancaire,199,94,13,3432,1,2,0,2,Offres interessantes et service fiable.,Non
CLI04101,Conakry,Femme,33,771000,48,Illimité,Non,Oui,38000,Espèces,76,109,1,3027,12,0,1,6,Tres satisfait du reseau et du service.,Non
CLI04102,Conakry,Homme,32,399000,90,Prépayé,Oui,Oui,25000,Espèces,206,79,71,1580,16,1,0,0,Tres satisfait du reseau et du service.,Non
CLI04103,Kankan,Femme,43,1755000,15,Prépayé,Non,Oui,90000,Virement bancaire,88,43,2,773,1,0,0,8,Service client reactif et efficace.,Non
CLI04104,N'Zérékoré,Femme,20,1189000,1,Postpayé,Non,Oui,75000,Espèces,267,25,4,2793,57,0,0,1,"Utilisation standard, pas de souci majeur.",Non
CLI04105,Boké,Femme,51,898000,25,Postpayé,Non,Non,67000,Orange Money,180,141,3,3065,124,4,0,0,Aucun probleme depuis mon inscription.,Non
CLI04106,N'Zérékoré,Homme,46,997000,10,Prépayé,Oui,Non,33000,Espèces,165,47,38,3718,1,0,0,4,Content de la couverture reseau dans ma zone.,Non
CLI04107,Boké,Femme,42,379000,13,Prépayé,Non,Oui,13000,Orange Money,247,25,9,1593,11,0,0,0,"Utilisation standard, pas de souci majeur.",Non
CLI04108,Boké,Homme,30,439000,7,Prépayé,Non,Oui,22000,Orange Money,176,76,12,1919,7,1,0,0,Aucun probleme depuis mon inscription.,Non
CLI04109,Conakry,Femme,18,541000,16,Illimité,Non,Oui,49000,Orange Money,269,187,6,1940,49,1,1,0,Content de la couverture reseau dans ma zone.,Non
CLI04110,Labé,Femme,18,495000,1,Prépayé,Oui,Non,34000,Orange Money,182,125,54,321,5,0,1,0,"Utilisation standard, pas de souci majeur.",Non
CLI04111,Kindia,Homme,44,807000,23,Prépayé,Non,Oui,68000,Virement bancaire,134,119,0,4836,4,1,0,4,"Utilisation standard, pas de souci majeur.",Non
CLI04112,Kankan,Femme,32,1111000,3,Postpayé,Oui,Oui,57000,Orange Money,177,55,14,2447,6,1,1,0,"Utilisation standard, pas de souci majeur.",Non
CLI04113,N'Zérékoré,Femme,54,513000,20,Prépayé,Oui,Oui,30000,Orange Money,92,114,48,649,32,0,1,6,Service client reactif et efficace.,Non
CLI04114,Faranah,Femme,37,853000,3,Prépayé,Oui,Oui,35000,Espèces,286,48,26,3833,12,1,0,5,Le forfait ne correspond plus a mes besoins.,Oui
CLI04115,Boké,Homme,19,1064000,36,Postpayé,Non,Oui,54000,Orange Money,84,89,4,4091,14,1,2,0,Rien de particulier a signaler.,Non
CLI04116,Kindia,Femme,47,1821000,10,Prépayé,Non,Non,144000,Orange Money,167,158,1,1840,24,2,1,4,Service client reactif et efficace.,Non
CLI04117,N'Zérékoré,Homme,31,876000,11,Postpayé,Non,Non,53000,Orange Money,143,71,5,1130,60,1,1,0,"Je pense changer d'operateur, trop de pannes.",Oui
CLI04118,Mamou,Femme,35,379000,84,Prépayé,Oui,Non,29000,Espèces,211,57,18,2880,43,1,1,0,Offres interessantes et service fiable.,Non
CLI04119,Mamou,Femme,41,919000,33,Prépayé,Non,Non,42000,Espèces,171,111,6,3119,22,2,0,6,Aucune reponse a mes reclamations depuis un mois.,Oui
CLI04120,Conakry,Homme,18,1155000,8,Prépayé,Non,Non,56000,Virement bancaire,252,91,4,194,9,0,2,2,Trop de coupures de reseau ces derniers temps.,Oui
CLI04121,N'Zérékoré,Homme,21,410000,12,Prépayé,Non,Non,30000,Espèces,178,25,0,1812,7,2,1,4,Aucune reponse a mes reclamations depuis un mois.,Oui
CLI04122,Kindia,Femme,49,1071000,66,Illimité,Non,Non,66000,Orange Money,191,90,1,1516,16,1,0,4,Aucun probleme depuis mon inscription.,Non
CLI04123,Boké,Femme,18,828000,96,Illimité,Non,Oui,37000,Carte bancaire,146,65,2,2992,45,1,1,0,Rien de particulier a signaler.,Non
CLI04124,Conakry,Homme,21,300000,17,Postpayé,Non,Oui,22000,Orange Money,198,110,2,4050,12,1,0,0,"Bon rapport qualite prix, je recommande.",Non
CLI04125,N'Zérékoré,Homme,19,2919000,91,Prépayé,Oui,Non,210000,Espèces,191,66,55,4242,3,0,1,6,Offres interessantes et service fiable.,Non
CLI04126,Kankan,Homme,20,590000,5,Postpayé,Non,Oui,38000,Orange Money,116,113,1,2265,20,1,1,0,Offres interessantes et service fiable.,Non
CLI04127,Kindia,Femme,29,657000,2,Postpayé,Oui,Non,51000,Espèces,244,130,28,2599,26,1,0,5,Service correct dans l'ensemble.,Oui
CLI04128,Kankan,Homme,28,453000,6,Prépayé,Non,Oui,18000,Orange Money,163,101,2,2625,11,1,0,5,Offres interessantes et service fiable.,Non
CLI04129,N'Zérékoré,Homme,22,617000,18,Prépayé,Oui,Non,51000,Orange Money,95,125,63,2862,61,0,0,2,Service correct dans l'ensemble.,Non
CLI04130,Kankan,Femme,27,495000,6,Postpayé,Non,Non,29000,Espèces,201,161,5,3643,96,2,1,0,Service client reactif et efficace.,Non
CLI04131,Conakry,Femme,37,526000,4,Prépayé,Non,Oui,29000,Virement bancaire,170,25,4,3021,29,1,1,0,Rien de particulier a signaler.,Non
CLI04132,Conakry,Homme,18,500000,18,Prépayé,Non,Non,26000,Espèces,103,79,2,1795,8,1,1,0,Offres interessantes et service fiable.,Non
CLI04133,Kindia,Homme,29,759000,32,Postpayé,Non,Non,51000,Orange Money,209,181,2,2444,36,1,0,0,Content de la couverture reseau dans ma zone.,Non
CLI04134,Boké,Homme,31,734000,5,Postpayé,Non,Non,26000,Orange Money,158,62,1,2021,26,0,0,0,Aucun probleme depuis mon inscription.,Non
CLI04135,Conakry,Femme,18,1007000,20,Postpayé,Non,Non,61000,Orange Money,189,34,1,2295,101,0,2,3,"Utilisation standard, pas de souci majeur.",Non
CLI04136,Conakry,Homme,46,1098000,22,Prépayé,Non,Oui,91000,Orange Money,126,84,2,2366,8,3,1,1,Trop de coupures de reseau ces derniers temps.,Oui
CLI04137,Conakry,Femme,35,1042000,21,Postpayé,Non,Non,49000,Orange Money,233,132,3,4713,9,2,0,0,Rien de particulier a signaler.,Non
CLI04138,N'Zérékoré,Homme,32,1056000,45,Illimité,Non,Oui,75000,Espèces,217,69,2,1046,20,1,2,8,"Utilisation standard, pas de souci majeur.",Oui
CLI04139,Kankan,Homme,39,1371000,4,Postpayé,Oui,Non,50000,Orange Money,107,115,6,913,75,2,1,2,Trop cher par rapport a la qualite recue.,Oui
CLI04140,Conakry,Homme,37,556000,1,Prépayé,Oui,Non,29000,Espèces,218,128,52,4154,91,0,1,0,Service correct dans l'ensemble.,Non
CLI04141,Boké,Femme,30,747000,23,Postpayé,Oui,Oui,59000,Orange Money,128,75,14,2442,21,2,0,0,"Utilisation standard, pas de souci majeur.",Non
CLI04142,Kankan,Femme,30,1152000,13,Postpayé,Non,Non,47000,Orange Money,144,96,0,1308,1,1,1,2,Offres interessantes et service fiable.,Non
CLI04143,Conakry,Homme,20,939000,5,Postpayé,Non,Non,73000,Orange Money,239,122,6,1584,14,0,0,2,Le forfait ne correspond plus a mes besoins.,Oui
CLI04144,Labé,Homme,38,1047000,8,Prépayé,Non,Oui,34000,Espèces,190,47,0,2128,89,1,0,0,Content de la couverture reseau dans ma zone.,Non
CLI04145,Conakry,Homme,35,1118000,96,Prépayé,Non,Non,92000,Orange Money,154,111,6,2751,33,0,0,0,Aucun probleme depuis mon inscription.,Non
CLI04146,N'Zérékoré,Homme,22,891000,14,Postpayé,Oui,Oui,60000,Orange Money,126,149,58,3315,24,0,0,3,"Bon rapport qualite prix, je recommande.",Non
CLI04147,Labé,Femme,40,835000,29,Postpayé,Non,Non,67000,Espèces,242,100,7,874,59,1,0,2,Service client reactif et efficace.,Non
CLI04148,Kindia,Femme,50,778000,27,Prépayé,Oui,Non,35000,Virement bancaire,180,44,12,3879,14,2,0,5,Rien de particulier a signaler.,Oui
CLI04149,Faranah,Femme,19,1153000,10,Prépayé,Non,Oui,104000,Orange Money,140,96,3,4699,38,1,1,3,Service correct dans l'ensemble.,Non
CLI04150,Conakry,Femme,53,1000000,18,Prépayé,Oui,Oui,52000,Espèces,148,135,52,3995,18,0,0,3,"Utilisation standard, pas de souci majeur.",Non
CLI04151,Conakry,Femme,47,678000,5,Postpayé,Non,Non,41000,Espèces,165,107,6,5379,15,1,0,0,Offres interessantes et service fiable.,Non
CLI04152,N'Zérékoré,Femme,45,995000,2,Postpayé,Non,Oui,48000,Orange Money,280,93,3,3019,50,1,2,5,"Utilisation standard, pas de souci majeur.",Oui
CLI04153,Kankan,Femme,32,367000,28,Prépayé,Non,Non,27000,Carte bancaire,173,13,1,2024,57,0,1,0,Tres satisfait du reseau et du service.,Non
CLI04154,Conakry,Femme,52,737000,14,Prépayé,Non,Oui,51000,Orange Money,149,120,1,2313,35,2,0,1,Offres interessantes et service fiable.,Non
CLI04155,Conakry,Femme,31,300000,18,Prépayé,Non,Oui,10000,Espèces,252,109,2,2665,12,1,1,1,"Utilisation standard, pas de souci majeur.",Non
CLI04156,Kankan,Homme,40,1952000,22,Prépayé,Non,Oui,103000,Orange Money,60,52,0,1146,6,0,0,0,Service correct dans l'ensemble.,Oui
CLI04157,Boké,Femme,28,535000,19,Prépayé,Non,Non,37000,Espèces,193,64,6,4448,22,3,0,0,Le service client ne repond jamais rapidement.,Oui
CLI04158,Kankan,Femme,20,318000,78,Postpayé,Non,Oui,19000,Orange Money,225,87,5,2800,23,2,0,3,Service correct dans l'ensemble.,Non
CLI04159,Kindia,Homme,41,577000,12,Prépayé,Non,Non,44000,Espèces,197,131,0,2585,9,1,0,7,Offres interessantes et service fiable.,Non
CLI04160,Conakry,Femme,49,737000,2,Prépayé,Non,Non,46000,Orange Money,127,183,1,819,40,2,0,0,Content de la couverture reseau dans ma zone.,Non
